symbol,name,date,isEnabled,type,iexId
SPLB,SPDR Portfolio Long Term Corporate Bond,2019-03-26,true,et,4200
SPLG,SPDR Series Trust Portfolio Large Cap,2019-03-26,true,et,5156
SPLK,Splunk Inc.,2019-03-26,true,cs,6446
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,2019-03-26,true,cs,6447
SPLP-A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,2019-03-26,true,ps,12378
SPLV,Invesco S&P 500 Low Volatility,2019-03-26,true,et,6449
SPMD,SPDR Portfolio Mid Cap,2019-03-26,true,et,5995
SPMO,Invesco S&P 500 Momentum,2019-03-26,true,N/A,10679
SPMV,Invesco S&P 500 Minimum Variance,2019-03-26,true,N/A,13122
SPN,Superior Energy Services Inc.,2019-03-26,true,cs,6450
SPNE,SeaSpine Holdings Corporation,2019-03-26,true,cs,10099
SPNS,Sapiens International Corporation N.V.,2019-03-26,true,cs,6452
SPOK,Spok Holdings Inc.,2019-03-26,true,cs,7161
SPOT,Spotify Technology S.A.,2019-03-26,true,cs,14213
SPPI,Spectrum Pharmaceuticals Inc.,2019-03-26,true,cs,6454
SPPP,Sprott Physical Platinum and Palladium Trust,2019-03-26,true,cs,6455
SPR,Spirit Aerosystems Holdings Inc.,2019-03-26,true,cs,6459
SPRO,Spero Therapeutics Inc.,2019-03-26,true,cs,13528
SPRT,Support.com Inc.,2019-03-26,true,cs,6462
SPSB,SPDR Portfolio Short Term Corporate Bond,2019-03-26,true,et,6161
SPSC,SPS Commerce Inc.,2019-03-26,true,cs,6463
SPSM,SPDR Portfolio Small Cap,2019-03-26,true,N/A,6975
SPTL,SPDR Portfolio Long Term Treasury,2019-03-26,true,et,6826
SPTM,SPDR Portfolio Total Stock Market,2019-03-26,true,et,6788
SPTN,SpartanNash Company,2019-03-26,true,cs,6464
SPTS,SPDR Portfolio Short Term Treasury,2019-03-26,true,et,6509
SPUU,Direxion Daily S&P 500 Bull 2X Shares,2019-03-26,true,N/A,8671
SPVU,Invesco S&P 500 Enhanced Value,2019-03-26,true,N/A,10680
SPWH,Sportsman's Warehouse Holdings Inc.,2019-03-26,true,cs,8433
SPWR,SunPower Corporation,2019-03-26,true,cs,6467
SPXB,ProShares S&P 500 Bond,2019-03-26,true,N/A,14515
SPXC,SPX Corporation,2019-03-26,true,cs,6466
SPXE,ProShares S&P 500 Ex-Energy,2019-03-26,true,N/A,10576
SPXL,Direxion Daily S&P 500 Bull 3X Shares,2019-03-26,true,et,6469
SPXN,ProShares S&P 500 Ex-Financials,2019-03-26,true,N/A,10577
SPXS,Direxion Daily S&P 500 Bear 3X,2019-03-26,true,N/A,6470
SPXT,ProShares S&P 500 Ex-Technology,2019-03-26,true,N/A,10578
SPXU,ProShares UltraPro Short S&P500,2019-03-26,true,N/A,6471
SPXV,ProShares S&P 500 Ex-Health Care,2019-03-26,true,N/A,10579
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,2019-03-26,true,cs,3819
SPY,SPDR S&P 500,2019-03-26,true,et,6472
SPYB,SPDR S&P 500 Buyback,2019-03-26,true,N/A,9728
SPYD,SPDR Series Trust Portfolio S&P 500 High Dividend,2019-03-26,true,N/A,10730
SPYG,SPDR Series Trust Portfolio S&P 500 Growth,2019-03-26,true,et,6473
SPYV,SPDR Series Trust Portfolio S&P 500 Value,2019-03-26,true,et,6474
SPYX,SPDR S&P 500 Fossil Fuel Reserves Free,2019-03-26,true,N/A,10887
SQ,Square Inc. Class A,2019-03-26,true,cs,10705
SQBG,Sequential Brands Group Inc.,2019-03-26,true,cs,10911
SQLV,Legg Mason Small-Cap Quality Value ETF,2019-03-26,true,N/A,13123
SQM,Sociedad Quimica y Minera S.A.,2019-03-26,true,cs,6476
SQNS,Sequans Communications S.A. American Depositary Shares each representing one,2019-03-26,true,cs,6478
SQQQ,ProShares UltraPro Short QQQ,2019-03-26,true,et,6479
SR,Spire Inc.,2019-03-26,true,cs,4068
SRAX,Social Reality Inc.,2019-03-26,true,cs,11972
SRC,Spirit Realty Capital Inc.,2019-03-26,true,cs,6481
SRC-A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,2019-03-26,true,ps,13512
SRCE,1st Source Corporation,2019-03-26,true,cs,6482
SRCI,SRC Energy Inc.,2019-03-26,true,cs,6640
SRCL,Stericycle Inc.,2019-03-26,true,cs,6483
SRDX,Surmodics Inc.,2019-03-26,true,cs,6484
SRE,Sempra Energy,2019-03-26,true,cs,6485
SRE-A,Sempra Energy 6% Mandatory Convertible Preferred Stock Series A,2019-03-26,true,ps,14018
SRE-B,Sempra Energy 6.75% Mandatory Convertible Preferred Stock Series B,2019-03-26,true,ps,14843
SRET,Global X SuperDividend REIT ETF,2019-03-26,true,N/A,9833
SREV,ServiceSource International Inc.,2019-03-26,true,cs,6486
SRF,Cushing Energy Income Fund of Beneficial Interest,2019-03-26,true,cs,6487
SRG,Seritage Growth Properties Class A,2019-03-26,true,cs,10107
SRG-A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,2019-03-26,true,ps,13937
SRI,Stoneridge Inc.,2019-03-26,true,cs,6488
SRLN,SPDR Blackstone GSO Senior Loan,2019-03-26,true,N/A,6489
SRLP,Sprague Resources LP representing Limited Partner Interests,2019-03-26,true,cs,7872
SRNE,Sorrento Therapeutics Inc.,2019-03-26,true,cs,8048
SRPT,Sarepta Therapeutics Inc.,2019-03-26,true,cs,6490
SRRA,Sierra Oncology Inc.,2019-03-26,true,cs,10295
SRRK,Scholar Rock Holding Corporation,2019-03-26,true,cs,14490
SRS,ProShares UltraShort Real Estate,2019-03-26,true,N/A,6491
SRT,StarTek Inc.,2019-03-26,true,cs,6492
SRTS,Sensus Healthcare Inc.,2019-03-26,true,cs,11068
SRTSW,Sensus Healthcare Inc. Warrant,2019-03-26,true,N/A,11654
SRTY,ProShares UltraPro Short Russell2000,2019-03-26,true,N/A,6493
SRV,Cushing MLP & Infrastructure Total Return Fund,2019-03-26,true,cs,6494
SRVR,Pacer Benchmark Data & Infrastructure Real Estate SCTR,2019-03-26,true,N/A,14544
SSB,South State Corporation,2019-03-26,true,cs,6117
SSBI,Summit State Bank,2019-03-26,true,cs,6495
SSD,Simpson Manufacturing Company Inc.,2019-03-26,true,cs,6496
SSFN,Stewardship Financial Corp,2019-03-26,true,cs,6497
SSG,ProShares UltraShort Semiconductors,2019-03-26,true,et,6498
SSI,Stage Stores Inc.,2019-03-26,true,cs,6500
SSKN,Strata Skin Sciences Inc.,2019-03-26,true,cs,4319
SSL,Sasol Ltd. American Depositary Shares,2019-03-26,true,cs,6501
SSLJ,SSLJ.com Limited,2019-03-26,true,cs,13742
SSNC,SS&C Technologies Holdings Inc.,2019-03-26,true,cs,6503
SSNT,SilverSun Technologies Inc.,2019-03-26,true,cs,12800
SSO,ProShares Ultra S&P500,2019-03-26,true,et,6505
SSP,E.W. Scripps Company (The),2019-03-26,true,cs,6506
SSPY,Syntax Stratified LargeCap,2019-03-26,true,N/A,15355
SSRM,SSR Mining Inc.,2019-03-26,true,cs,6507
SSTI,ShotSpotter Inc.,2019-03-26,true,cs,12876
SSTK,Shutterstock Inc.,2019-03-26,true,cs,6510
SSW,Seaspan Corporation,2019-03-26,true,cs,6511
SSW-D,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands),2019-03-26,true,ps,14631
SSW-E,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series E (Marshall Islands),2019-03-26,true,ps,14632
SSW-G,Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,2019-03-26,true,ps,14633
SSW-H,Seaspan Corporation 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,2019-03-26,true,ps,14634
SSW-I,Seaspan Corporation Series I Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares,2019-03-26,true,ps,15073
SSWA,Seaspan Corporation 7.125% Notes due 2027,2019-03-26,true,N/A,14635
SSWN,Seaspan Corporation 6.375% Notes due 2019,2019-03-26,true,N/A,14636
SSY,SunLink Health Systems Inc.,2019-03-26,true,cs,6512
SSYS,Stratasys Ltd.,2019-03-26,true,cs,6513
ST,Sensata Technologies Holding plc,2019-03-26,true,cs,14323
STAA,STAAR Surgical Company,2019-03-26,true,cs,6515
STAF,Staffing 360 Solutions Inc.,2019-03-26,true,cs,10628
STAG,Stag Industrial Inc.,2019-03-26,true,cs,6516
STAG-C,Stag Industrial Inc. 6.875% Series C Cumulative Redeemable Preferred Stock,2019-03-26,true,ps,11159
STAR,iStar Inc.,2019-03-26,true,cs,6212
STAR-D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,2019-03-26,true,ps,6213
STAR-G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,2019-03-26,true,ps,6216
STAR-I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,2019-03-26,true,ps,6217
STAY,Extended Stay America Inc.,2019-03-26,true,cs,8070
STBA,S&T Bancorp Inc.,2019-03-26,true,cs,6521
STC,Stewart Information Services Corporation,2019-03-26,true,cs,6523
STCN,Steel Connect Inc.,2019-03-26,true,cs,4442
STE,STERIS plc,2019-03-26,true,cs,10800
STFC,State Auto Financial Corporation,2019-03-26,true,cs,6529
STG,Sunlands Online Education Group American Depositary Shares representing Class A,2019-03-26,true,cs,14195
STI,SunTrust Banks Inc.,2019-03-26,true,cs,6530
STI-A,SunTrust Banks Inc. Dep Shs repstg 1/4000 Perpetual Pfd Stk Ser A,2019-03-26,true,ps,6531
STIM,Neuronetics Inc.,2019-03-26,true,cs,14703
STIP,iShares 0-5 Year TIPS Bond,2019-03-26,true,et,6533
STK,Columbia Seligman Premium Technology Growth Fund Inc,2019-03-26,true,cs,6535
STKL,SunOpta Inc.,2019-03-26,true,cs,6536
STKS,The ONE Group Hospitality Inc.,2019-03-26,true,cs,9975
STL,Sterling Bancorp,2019-03-26,true,cs,5269
STL-A,Sterling Bancorp Depositary Shares Series A,2019-03-26,true,ps,13474
STLD,Steel Dynamics Inc.,2019-03-26,true,cs,6539
STM,STMicroelectronics N.V.,2019-03-26,true,cs,6541
STML,Stemline Therapeutics Inc.,2019-03-26,true,cs,6542
STMP,Stamps.com Inc.,2019-03-26,true,cs,6543
STN,Stantec Inc,2019-03-26,true,cs,6544
STND,Standard AVB Financial Corp.,2019-03-26,true,cs,6545
STNE,StoneCo Ltd.,2019-03-26,true,cs,15103
STNG,Scorpio Tankers Inc.,2019-03-26,true,cs,6546
STNL,Sentinel Energy Services Inc.,2019-03-26,true,cs,13949
STNLU,Sentinel Energy Services Inc. Unit,2019-03-26,true,su,13696
STNLW,Sentinel Energy Services Inc. Warrant,2019-03-26,true,N/A,13956
STON,StoneMor Partners L.P. Rep Limited Partnership Interests,2019-03-26,true,cs,6549
STOR,STORE Capital Corporation,2019-03-26,true,cs,9208
STOT,SPDR DoubleLine Short Duration Total Return Tactical,2019-03-26,true,N/A,11233
STPP,iPath US Treasury Steepener ETN,2019-03-26,true,et,6551
STPZ,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,2019-03-26,true,et,6552
STRA,Strategic Education Inc.,2019-03-26,true,cs,6554
STRL,Sterling Construction Company Inc,2019-03-26,true,cs,6556
STRM,Streamline Health Solutions Inc.,2019-03-26,true,cs,6557
STRO,Sutro Biopharma Inc.,2019-03-26,true,cs,14972
STRS,Stratus Properties Inc.,2019-03-26,true,cs,6560
STRT,STRATTEC SECURITY CORPORATION,2019-03-26,true,cs,6561
STT,State Street Corporation,2019-03-26,true,cs,6567
STT-C,State Street Corporation Dep Shs Representing 1/4000 Ownership Int In Sh Non Cum (Perpertual Pfd Stk Ser C),2019-03-26,true,ps,6568
STT-D,State Street Corporation Depositary Shares Series D,2019-03-26,true,ps,8436
STT-E,State Street Corporation Depository Shares Series E,2019-03-26,true,ps,9549
STT-G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,2019-03-26,true,ps,11240
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,2019-03-26,true,cs,6570
STX,Seagate Technology PLC,2019-03-26,true,cs,6571
STXB,Spirit of Texas Bancshares Inc.,2019-03-26,true,cs,14421
STZ,Constellation Brands Inc.,2019-03-26,true,cs,6573
STZ.B,Constellation Brands Inc.,2019-03-26,true,cs,6574
SU,Suncor Energy Inc.,2019-03-26,true,cs,6575
SUB,iShares Short-Term National Muni Bond,2019-03-26,true,et,6576
SUI,Sun Communities Inc.,2019-03-26,true,cs,6578
SUM,Summit Materials Inc. Class A,2019-03-26,true,cs,9649
SUMR,Summer Infant Inc.,2019-03-26,true,cs,6580
SUN,Sunoco LP representing limited partner interests,2019-03-26,true,cs,6588
SUNS,Solar Senior Capital Ltd.,2019-03-26,true,cs,6583
SUNW,Sunworks Inc.,2019-03-26,true,cs,9790
SUP,Superior Industries International Inc. (DE),2019-03-26,true,cs,6584
SUPN,Supernus Pharmaceuticals Inc.,2019-03-26,true,cs,6585
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,2019-03-26,true,cs,11351
SURF,Surface Oncology Inc.,2019-03-26,true,cs,14291
SUSA,iShares MSCI USA ESG Select,2019-03-26,true,et,3931
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,2019-03-26,true,N/A,13124
SUSC,iShares ESG USD Corporate Bond ETF,2019-03-26,true,N/A,13125
SUZ,Suzano Papel e Celulose S.A. American Depositary Shares (each representing two),2019-03-26,true,cs,15296
SVA,Sinovac Biotech Ltd.,2019-03-26,true,cs,6592
SVBI,Severn Bancorp Inc,2019-03-26,true,cs,6593
SVM,Silvercorp Metals Inc.,2019-03-26,true,cs,6596
SVMK,SVMK Inc.,2019-03-26,true,cs,14973
SVRA,Savara Inc.,2019-03-26,true,cs,4577
SVT,Servotronics Inc.,2019-03-26,true,cs,6598
SVVC,Firsthand Technology Value Fund Inc.,2019-03-26,true,cs,6600
SVXY,ProShares Short VIX Short Term Futures,2019-03-26,true,et,6601
SWAN,Amplify ETF Trust BlackSwan Growth & Treasury Core,2019-03-26,true,N/A,15207
SWAV,ShockWave Medical Inc.,2019-03-26,true,cs,15434
SWCH,Switch Inc. Class A,2019-03-26,true,cs,13370
SWI,SolarWinds Corporation,2019-03-26,true,cs,15067
SWIR,Sierra Wireless Inc.,2019-03-26,true,cs,6606
SWJ,Stanley Black & Decker Inc. 5.75% Junior Subordinated Debenture due 2052,2019-03-26,true,N/A,6607
SWK,Stanley Black & Decker Inc.,2019-03-26,true,cs,6608
SWKS,Skyworks Solutions Inc.,2019-03-26,true,cs,6609
SWM,Schweitzer-Mauduit International Inc.,2019-03-26,true,cs,6610
SWN,Southwestern Energy Company,2019-03-26,true,cs,6611
SWP,Stanley Black & Decker Inc. Corporate Units,2019-03-26,true,su,12950
SWX,Southwest Gas Holdings Inc.,2019-03-26,true,cs,12350
SWZ,Swiss Helvetia Fund Inc. (The),2019-03-26,true,cs,6617
SXC,SunCoke Energy Inc.,2019-03-26,true,cs,6618
SXCP,SunCoke Energy Partners L.P. Representing Limited partner Interests,2019-03-26,true,cs,6619
SXI,Standex International Corporation,2019-03-26,true,cs,6621
SXT,Sensient Technologies Corporation,2019-03-26,true,cs,6623
SXTC,China SXT Pharmaceuticals Inc.,2019-03-26,true,cs,14472
SYBT,SPDR Barclays US Treasury Bond UCITS ETF,2019-03-26,true,cs,6625
SYBX,Synlogic Inc.,2019-03-26,true,cs,10448
SYE,SPDR MFS Systematic Core Equity,2019-03-26,true,N/A,8195
SYF,Synchrony Financial,2019-03-26,true,cs,8465
SYG,SPDR MFS Systematic Growth Equity,2019-03-26,true,N/A,8196
SYK,Stryker Corporation,2019-03-26,true,cs,6627
SYKE,Sykes Enterprises Incorporated,2019-03-26,true,cs,6628
SYLD,Cambria Shareholder Yield,2019-03-26,true,N/A,6629
SYMC,Symantec Corporation,2019-03-26,true,cs,6630
SYN,Synthetic Biologics Inc.,2019-03-26,true,cs,6633
SYNA,Synaptics Incorporated,2019-03-26,true,cs,6634
SYNC,Synacor Inc.,2019-03-26,true,cs,6635
SYNH,Syneos Health Inc.,2019-03-26,true,cs,9350
SYNL,Synalloy Corporation,2019-03-26,true,cs,6636
SYPR,Sypris Solutions Inc.,2019-03-26,true,cs,6639
SYRS,Syros Pharmaceuticals Inc.,2019-03-26,true,cs,11548
SYV,SPDR MFS Systematic Value Equity,2019-03-26,true,N/A,8197
SYX,Systemax Inc.,2019-03-26,true,cs,6643
SYY,Sysco Corporation,2019-03-26,true,cs,6644
SZC,Cushing Renaissance Fund (The) of Beneficial Interest,2019-03-26,true,cs,6645
SZK,ProShares UltraShort Consumer Goods,2019-03-26,true,et,6646
SZNE,Pacer CFRA-Stovall Equal Weight Seasonal Rotation,2019-03-26,true,N/A,14861
SZO,DB Crude Oil Short ETN due June 1 2038,2019-03-26,true,et,6647
T,AT&T Inc.,2019-03-26,true,cs,6649
TA,TravelCenters of America LLC,2019-03-26,true,cs,6650
TAC,TransAlta Corporation,2019-03-26,true,cs,6651
TACO,Del Taco Restaurants Inc.,2019-03-26,true,cs,8189
TACOW,Del Taco Restaurants Inc. Warrants,2019-03-26,true,N/A,8190
TACT,TransAct Technologies Incorporated,2019-03-26,true,cs,6652
TAGS,Teucrium Agricultural Fund ETV,2019-03-26,true,et,6653
TAIL,Cambria Tail Risk,2019-03-26,true,N/A,12763
TAIT,Taitron Components Incorporated,2019-03-26,true,cs,6656
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),2019-03-26,true,cs,15332
TAL,TAL Education Group American Depositary Shares,2019-03-26,true,cs,7624
TALO,Talos Energy Inc.,2019-03-26,true,cs,13990
TALO+,Talos Energy Inc. Warrants,2019-03-26,true,N/A,14538
TAN,Invesco Solar,2019-03-26,true,et,14661
TANH,Tantech Holdings Ltd.,2019-03-26,true,cs,9282
TANNI,TravelCenters of America LLC 8.25% Senior Notes due 2028,2019-03-26,true,N/A,6660
TANNL,,2019-03-26,true,N/A,9572
TANNZ,,2019-03-26,true,N/A,10688
TAO,Invesco China Real Estate,2019-03-26,true,et,14422
TAOP,Taoping Inc.,2019-03-26,true,cs,1354
TAP,Molson Coors Brewing Company Class B,2019-03-26,true,cs,6663
TAP.A,Molson Coors Brewing Company Class A,2019-03-26,true,cs,6664
TAPR,Barclays Inverse US Treasury Composite ETN,2019-03-26,true,N/A,8898
TARO,Taro Pharmaceutical Industries Ltd.,2019-03-26,true,cs,6665
TAST,Carrols Restaurant Group Inc.,2019-03-26,true,cs,6668
TAT,TransAtlantic Petroleum Ltd (Bermuda),2019-03-26,true,cs,6669
TATT,TAT Technologies Ltd.,2019-03-26,true,cs,6670
TAWK,Direxion Daily Communication Services Index Bull 3X Shares,2019-03-26,true,N/A,15378
TAXF,American Century Diversified Municipal Bond,2019-03-26,true,N/A,15013
TAYD,Taylor Devices Inc.,2019-03-26,true,cs,6676
TBB,AT&T Inc. 5.350% Global Notes due 2066,2019-03-26,true,N/A,13730
TBBK,The Bancorp Inc.,2019-03-26,true,cs,6679
TBC,,2019-03-26,true,N/A,14910
TBF,ProShares Short 20+ Year Treasury,2019-03-26,true,et,6680
TBI,TrueBlue Inc.,2019-03-26,true,cs,6681
TBIO,Translate Bio Inc.,2019-03-26,true,cs,14704
TBK,Triumph Bancorp Inc.,2019-03-26,true,cs,9291
TBLT,ToughBuilt Industries Inc.,2019-03-26,true,cs,14816
TBLTU,ToughBuilt Industries Inc. Unit,2019-03-26,true,su,15129
TBLTW,ToughBuilt Industries Inc. Warrant,2019-03-26,true,N/A,15272
TBLU,Tortoise Global Water ESG Fund,2019-03-26,true,N/A,12383
TBNK,Territorial Bancorp Inc.,2019-03-26,true,cs,6682
TBPH,Theravance Biopharma Inc.,2019-03-26,true,cs,8633
TBRG,Thunder Bridge Acquisition Ltd.,2019-03-26,true,cs,14830
TBRGU,Thunder Bridge Acquisition Ltd. Unit,2019-03-26,true,su,14506
TBRGW,Thunder Bridge Acquisition Ltd. Warrant,2019-03-26,true,N/A,14839
TBT,ProShares UltraShort Lehman 20 Year Treasury,2019-03-26,true,et,6684
TBX,ProShares Short 7 10 Year Treasury,2019-03-26,true,et,6685
TC,TuanChe Limited,2019-03-26,true,cs,15172
TCBI,Texas Capital Bancshares Inc.,2019-03-26,true,cs,6693
TCBIL,Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,2019-03-26,true,N/A,6694
TCBIP,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,2019-03-26,true,ps,6695
TCBK,TriCo Bancshares,2019-03-26,true,cs,6696
TCCO,Technical Communications Corporation,2019-03-26,true,cs,6699
TCDA,Tricida Inc.,2019-03-26,true,cs,14712
TCF,TCF Financial Corporation,2019-03-26,true,cs,6690
TCF-D,TCF Financial Corporation Depositary Shares Series C,2019-03-26,true,ps,13410
TCFC,The Community Financial Corporation,2019-03-26,true,cs,7803
TCGP,The Carlyle Group L.P.,2019-03-26,true,ps,13403
TCI,Transcontinental Realty Investors Inc.,2019-03-26,true,cs,6701
TCLD,Tortoise Cloud Infrastructure Fund,2019-03-26,true,N/A,15414
TCMD,Tactile Systems Technology Inc.,2019-03-26,true,cs,11029
TCO,Taubman Centers Inc.,2019-03-26,true,cs,6703
TCO-J,Taubman Centers Inc. Preferred Shares Series J,2019-03-26,true,ps,6704
TCO-K,Taubman Centers Inc. Preferred Series K,2019-03-26,true,ps,6705
TCON,TRACON Pharmaceuticals Inc.,2019-03-26,true,cs,9674
TCP,TC PipeLines LP representing Limited Partner Interests,2019-03-26,true,cs,6706
TCPC,BlackRock TCP Capital Corp.,2019-03-26,true,cs,6707
TCRD,THL Credit Inc.,2019-03-26,true,cs,6708
TCRR,TCR2 Therapeutics Inc.,2019-03-26,true,cs,15349
TCRW,,2019-03-26,true,N/A,15130
TCRZ,THL Credit Inc. 6.75% Notes due 2022,2019-03-26,true,N/A,10932
TCS,Container Store (The),2019-03-26,true,cs,8036
TCTL,Premise Capital Frontier Advantage Diversified Tactical,2019-03-26,true,N/A,12027
TCX,Tucows Inc.,2019-03-26,true,cs,6709
TD,Toronto Dominion Bank (The),2019-03-26,true,cs,6710
TDA,Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,2019-03-26,true,N/A,6711
TDAC,Trident Acquisitions Corp.,2019-03-26,true,cs,14264
TDACU,Trident Acquisitions Corp. Units,2019-03-26,true,su,14254
TDACW,,2019-03-26,true,N/A,14733
TDC,Teradata Corporation,2019-03-26,true,cs,6712
TDE,Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,2019-03-26,true,N/A,6714
TDF,Templeton Dragon Fund Inc.,2019-03-26,true,cs,6715
TDG,Transdigm Group Incorporated Inc.,2019-03-26,true,cs,6716
TDI,Telephone and Data Systems Inc. Sr Nt,2019-03-26,true,bo,6718
TDIV,First Trust NASDAQ Technology Dividend Index Fund,2019-03-26,true,et,6719
TDJ,Telephone and Data Systems Inc. 7% Senior Notes due 2060,2019-03-26,true,N/A,6720
TDOC,Teladoc Health Inc.,2019-03-26,true,cs,10118
TDS,Telephone and Data Systems Inc.,2019-03-26,true,cs,6722
TDTF,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,2019-03-26,true,et,6723
TDTT,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,2019-03-26,true,et,6724
TDW,Tidewater Inc.,2019-03-26,true,cs,13208
TDW+,Tidewater Inc. Warrant,2019-03-26,true,N/A,15239
TDW+A,,2019-03-26,true,N/A,13513
TDW+B,,2019-03-26,true,N/A,13514
TDY,Teledyne Technologies Incorporated,2019-03-26,true,cs,6728
TEAM,Atlassian Corporation Plc,2019-03-26,true,cs,10830
TECD,Tech Data Corporation,2019-03-26,true,cs,6731
TECH,Bio-Techne Corp,2019-03-26,true,cs,6732
TECK,Teck Resources Ltd,2019-03-26,true,cs,6702
TECL,Direxion Technology Bull 3X Shares,2019-03-26,true,et,6733
TECS,Direxion Technology Bear 3X Shares,2019-03-26,true,et,6734
TEDU,Tarena International Inc.,2019-03-26,true,cs,8480
TEF,Telefonica SA,2019-03-26,true,cs,6737
TEI,Templeton Emerging Markets Income Fund Inc.,2019-03-26,true,cs,6739
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,2019-03-26,true,cs,6740
TELL,Tellurian Inc.,2019-03-26,true,cs,4523
TEN,Tenneco Inc. Class A Voting,2019-03-26,true,cs,6742
TENB,Tenable Holdings Inc.,2019-03-26,true,cs,14797
TENX,Tenax Therapeutics Inc.,2019-03-26,true,cs,5216
TEO,Telecom Argentina SA,2019-03-26,true,cs,6744
TER,Teradyne Inc.,2019-03-26,true,cs,6746
TERM,EquityCompass Tactical Risk Manager,2019-03-26,true,N/A,12771
TERP,TerraForm Power Inc.,2019-03-26,true,cs,8680
TESS,TESSCO Technologies Incorporated,2019-03-26,true,cs,6748
TETF,ETF Industry Exposure & Financial Services,2019-03-26,true,N/A,12801
TEUM,Pareteum Corporation,2019-03-26,true,cs,2269
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,2019-03-26,true,cs,6750
TEX,Terex Corporation,2019-03-26,true,cs,6751
TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond,2019-03-26,true,et,6755
TFIV,Global X TargetIncome 5,2019-03-26,true,N/A,14874
TFLO,iShares Treasury Floating Rate Bond,2019-03-26,true,N/A,8268
TFLT,Global X TargetIncome Plus 2,2019-03-26,true,N/A,14875
TFSL,TFS Financial Corporation,2019-03-26,true,cs,6757
TFX,Teleflex Incorporated,2019-03-26,true,cs,6758
TG,Tredegar Corporation,2019-03-26,true,cs,6759
TGA,TransGlobe Energy Corporation,2019-03-26,true,cs,6760
TGB,Taseko Mines Ltd.,2019-03-26,true,cs,6761
TGC,Tengasco Inc.,2019-03-26,true,cs,6762
TGE,Tallgrass Energy LP Class A Shares,2019-03-26,true,cs,9775
TGEN,Tecogen Inc.,2019-03-26,true,cs,6766
TGH,Textainer Group Holdings Limited,2019-03-26,true,cs,6767
TGI,Triumph Group Inc.,2019-03-26,true,cs,6768
TGLS,Tecnoglass Inc.,2019-03-26,true,cs,332
TGNA,TEGNA Inc,2019-03-26,true,cs,2781
TGP,Teekay LNG Partners L.P.,2019-03-26,true,cs,6769
TGP-A,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,2019-03-26,true,ps,14637
TGP-B,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,2019-03-26,true,ps,14638
TGS,Transportadora de Gas del Sur SA TGS,2019-03-26,true,cs,6771
TGT,Target Corporation,2019-03-26,true,cs,6772
TGTX,TG Therapeutics Inc.,2019-03-26,true,cs,6773
TH,Target Hospitality Corp.,2019-03-26,true,cs,14214
THC,Tenet Healthcare Corporation,2019-03-26,true,cs,6775
THCBU,Tuscan Holdings Corp. Unit,2019-03-26,true,N/A,15442
THD,iShares Inc MSCI Thailand,2019-03-26,true,et,6776
THFF,First Financial Corporation Indiana,2019-03-26,true,cs,6777
THG,Hanover Insurance Group Inc,2019-03-26,true,cs,6778
THGA,The Hanover Insurance Group Inc. 6.35% Subordinated Debentures due 2053,2019-03-26,true,N/A,6779
THM,International Tower Hill Mines Ltd. (Canada),2019-03-26,true,cs,6783
THO,Thor Industries Inc.,2019-03-26,true,cs,6784
THOR,Synthorx Inc.,2019-03-26,true,cs,15266
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,2019-03-26,true,cs,8889
THR,Thermon Group Holdings Inc.,2019-03-26,true,cs,6786
THRM,Gentherm Inc,2019-03-26,true,cs,6789
